Country,City,AccentCity,Region,Population,Latitude,Longitude
ch,kefikon,Kefikon,19,,47.54909,8.833475
ch,kehrsatz,Kehrsatz,05,,46.910322,7.472037
ch,kehrsiten,Kehrsiten,13,,46.99798,8.364918
ch,kemmeribodenbad,Kemmeribodenbad,05,,46.801945,7.935518
ch,kemmeriboden,Kemmeriboden,05,,46.801945,7.935518
ch,kempttal,Kempttal,25,,47.449711,8.703918
ch,kemptthal,Kemptthal,25,,47.449711,8.703918
ch,kendergrund,Kendergrund,05,,46.54955,7.660363
ch,kernenried,Kernenried,05,,47.069684,7.54679
ch,kerns,Kerns,14,5375,46.900882,8.276516
ch,kerzers,Kerzers,05,,46.975232,7.198898
ch,kesswil,Kesswil,15,,47.593364,9.318086
ch,kienholz,Kienholz,14,,46.751575,8.048392
ch,kien,Kien,05,,46.615436,7.687655
ch,kiental,Kiental,05,,46.587959,7.723944
ch,kienthal,Kienthal,05,,46.587959,7.723944
ch,kiesen,Kiesen,05,,46.819108,7.58242
ch,kiessen,Kiessen,05,,46.819108,7.58242
ch,kilchberg,Kilchberg,25,6918,47.318309,8.551172
ch,killwangen,Killwangen,01,,47.43182,8.348054
ch,kinzeralp,Kinzeralp,21,,46.916667,8.733333
ch,kippel,Kippel,22,,46.399085,7.771738
ch,kirchberg,Kirchberg,02,8073,47.411412,9.039848
ch,kirchberg,Kirchberg,18,5279,47.086574,7.588896
ch,kirchdinhard,Kirchdinhard,25,,47.554897,8.77586
ch,kirchdorf,Kirchdorf,05,,46.819999,7.548998
ch,kirchlindach,Kirchlindach,05,,46.999653,7.41735
ch,klein-basel,Klein-Basel,04,,47.566359,7.614439
ch,kleindietwil,Kleindietwil,01,,47.145214,7.790689
ch,kleinhochstetten,Kleinhochstetten,05,,46.902813,7.531851
ch,kleinhuningen,Kleinhuningen,04,,47.58428,7.592262
ch,kleinlutzel,Kleinlutzel,26,,47.425368,7.422936
ch,klingnau,Klingnau,01,,47.57998,8.250484
ch,kloster,Kloster,06,,46.724476,7.295701
ch,klosters brucke,Klosters Brucke,00,,49.866667,9.883333
ch,klosters dorf,Klosters Dorf,09,,46.882688,9.876093
ch,klosters dorfli,Klosters Dorfli,09,,46.882688,9.876093
ch,klosters,Klosters,09,,46.868814,9.881514
ch,klosters platz,Klosters Platz,09,,46.868814,9.881514
ch,klosters serneus,Klosters Serneus,09,,46.889527,9.837754
ch,kloten,Kloten,25,18141,47.449817,8.594777
ch,klusi,Klusi,05,,46.666667,7.533333
ch,knonau,Knonau,24,,47.221016,8.465117
ch,knutwil,Knutwil,01,,47.199529,8.07315
ch,koblenz,Koblenz,01,,47.606571,8.241987
ch,kollbrunn,Kollbrunn,25,,47.457265,8.77391
ch,kolliken,Kolliken,01,,47.338824,8.026438
ch,koniz,Koniz,05,35961,46.923391,7.408688
ch,konolfingen dorf,Konolfingen Dorf,05,,46.889503,7.630365
ch,konolfingen,Konolfingen,05,4509,46.879674,7.622618
ch,koppigen,Koppigen,18,,47.133848,7.598749
ch,kradolf,Kradolf,15,,47.525234,9.20253
ch,krattigen,Krattigen,05,,46.661394,7.72777
ch,krauchtal,Krauchtal,05,,47.008889,7.567194
ch,krauchthal,Krauchthal,05,,47.008889,7.567194
ch,krautmettli,Krautmettli,14,,46.717455,8.052154
ch,kreuzbrucke,Kreuzbrucke,05,,46.95,7.8
ch,kreuzlingen,Kreuzlingen,15,17233,47.648212,9.180338
ch,kriechenwil,Kriechenwil,06,,46.909685,7.219569
ch,kriegmatte,Kriegmatte,09,,46.783333,9.883333
ch,kriegsmatte,Kriegsmatte,09,,46.783333,9.883333
ch,kriegstetten,Kriegstetten,18,,47.174156,7.585083
ch,kriegstten,Kriegstten,18,,47.174156,7.585083
ch,kriens,Kriens,11,26117,47.035366,8.276307
ch,krienz,Krienz,11,,47.035366,8.276307
ch,krinau,Krinau,02,,47.317564,9.050027
ch,kronbuhl bei sankt gallen,Kronbuhl bei Sankt Gallen,15,,47.45849,9.392829
ch,kronbuhl,Kronbuhl,15,,47.45849,9.392829
ch,kroschenbrunnen,Kroschenbrunnen,05,,46.910252,7.878306
ch,krummenau,Krummenau,02,,47.247552,9.170537
ch,kublis,Kublis,09,,46.913683,9.771985
ch,kuenz,Kuenz,24,,47.183333,8.566667
ch,kulm,Kulm,01,,47.30998,8.11371
ch,kulm,Kulm,11,,47.055892,8.484092
ch,kulm,Kulm,21,,46.833333,8.6
ch,kumma,Kumma,09,,46.75,9.783333
ch,kunten,Kunten,01,,47.388896,8.331049
ch,kuoni,Kuoni,24,,47.183333,8.566667
ch,kuonz,Kuonz,24,,47.183333,8.566667
ch,kurhaus grimmialp,Kurhaus Grimmialp,05,,46.566667,7.483333
ch,kurhaus,Kurhaus,05,,46.566667,7.483333
ch,kurheim-grimmialp,Kurheim-Grimmialp,05,,46.566667,7.483333
ch,kusnacht,Kusnacht,25,13000,47.31776,8.581943
ch,kussnacht am rigi,Kussnacht am Rigi,11,,47.085571,8.442057
ch,kussnacht,Kussnacht,11,11771,47.085571,8.442057
ch,kuttigen,Kuttigen,01,5092,47.415658,8.047673
ch,kuttigkofen,Kuttigkofen,18,,47.151175,7.51557
ch,kyburg,Kyburg,25,,47.456724,8.74388
ch,laax bei ilanz,Laax bei Ilanz,09,,46.805516,9.256501
ch,laax,Laax,09,,46.805516,9.256501
ch,la balmaz,La Balmaz,22,,46.1577,7.029031
ch,la barma,La Barma,22,,46.061453,7.386043
ch,la barmaz,La Barmaz,07,,46.148442,6.831665
ch,la barmaz,La Barmaz,22,,46.123912,7.635106
ch,l'abbaye,L'Abbaye,23,,46.649663,6.319066
ch,la brevine,La Brevine,12,,46.98039,6.606904
ch,la chaux de fonda,La Chaux de Fonda,12,,47.104417,6.828892
ch,la chaux-de-fonds,La Chaux-de-Fonds,12,36971,47.104417,6.828892
ch,la chaux-des-breuleux,La Chaux-des-Breuleux,12,,47.222097,7.028287
ch,la chaux,La Chaux,12,,47.222097,7.028287
ch,la chaux-sur-breuleux,La Chaux-sur-Breuleux,12,,47.222097,7.028287
ch,lachen,Lachen,17,6879,47.191524,8.856195
ch,la chiesaz,La Chiesaz,23,,46.472861,6.885335
ch,la comballaz,La Comballaz,23,,46.378009,7.081684
ch,la cote-aux-fees,La Cote-aux-Fees,23,,46.866647,6.488475
ch,la cote,La Cote,23,,46.866647,6.488475
ch,la coulouvreniere,La Coulouvreniere,07,,46.2,6.133333
ch,la creta,La Creta,22,,46.16631,7.428534
ch,la cure,La Cure,07,,46.464659,6.07307
ch,la dernier,La Dernier,23,,46.7,6.383333
ch,ladholz,Ladholz,05,,46.533333,7.6
ch,ladils,Ladils,09,,46.929525,9.43853
ch,ladir,Ladir,09,,46.790508,9.202718
ch,laeufelfingen,Laeufelfingen,01,,47.397028,7.854867
ch,la ferriere,La Ferriere,12,,47.142812,6.892835
ch,la fontaine,La Fontaine,22,,46.253125,7.294756
ch,la forclaz,La Forclaz,23,,46.350664,7.068926
ch,la fouly,La Fouly,22,,45.9348,7.098427
ch,la giete dele,La Giete Dele,22,,46.30174,7.424183
ch,la gottaz,La Gottaz,06,,46.7,7.1
ch,la gouille,La Gouille,22,,46.053794,7.489618
ch,la heutte,La Heutte,05,,47.189918,7.225707
ch,lai,Lai,09,,46.75,9.55
ch,lajoux,Lajoux,26,,47.278931,7.137256
ch,lalden,Lalden,22,,46.29963,7.901641
ch,la lecherette,La Lecherette,23,,46.42037,7.105187
ch,lamboing,Lamboing,14,,47.117405,7.136359
ch,la mereune,La Mereune,22,,46.162483,7.066138
ch,la monta,La Monta,22,,46.031711,7.485986
ch,lana,Lana,22,,46.133333,7.483333
ch,landarenca,Landarenca,20,,46.3175,9.111043
ch,landbrugg,Landbrugg,11,,46.944825,8.007241
ch,landiswil,Landiswil,05,,46.958152,7.680271
ch,landquart fabriken,Landquart Fabriken,09,,46.955728,9.560259
ch,landquart,Landquart,09,,46.963157,9.557922
ch,laneron-combes,Laneron-Combes,14,,47.056195,7.071841
ch,laneron,Laneron,14,,47.056195,7.071841
ch,la neuveville,La Neuveville,14,,47.068397,7.099546
ch,langenbruck,Langenbruck,01,,47.348549,7.768837
ch,langenschachen,Langenschachen,05,,46.72607,7.680356
ch,langental,Langental,01,,47.21526,7.796072
ch,langenthal,Langenthal,01,14533,47.21526,7.796072
ch,langnau,Langnau,01,,47.230016,7.96308
ch,langnau,Langnau,05,8731,46.93936,7.78738
ch,langnau,Langnau,25,6721,47.285027,8.534167
ch,langrickenbach,Langrickenbach,15,,47.594088,9.247381
ch,langwies,Langwies,09,,46.819247,9.709382
ch,lanna,Lanna,22,,46.133333,7.483333
ch,lannaz,Lannaz,22,,46.133333,7.483333
ch,lansch,Lansch,09,,46.684126,9.562699
ch,lantsch,Lantsch,09,,46.684126,9.562699
ch,la pecherette,La Pecherette,23,,46.42037,7.105187
ch,la perreyre,La Perreyre,22,,46.066674,7.282552
ch,la plaine,La Plaine,07,,46.177221,6.002423
ch,la pleine,La Pleine,07,,46.177221,6.002423
ch,la praille,La Praille,07,,46.179631,6.130327
ch,la praz,La Praz,23,,46.667497,6.426987
ch,la punt,La Punt,09,,46.578874,9.920149
ch,la redoute,La Redoute,07,,46.383333,6.233333
ch,laret,Laret,09,,46.85,9.85
ch,laret,Laret,20,,46.316667,9.6
ch,la reuchenette,La Reuchenette,05,,47.189035,7.250974
ch,la roche,La Roche,06,,46.697232,7.139304
ch,la rosa,La Rosa,09,,46.402153,10.067088
ch,larsi,Larsi,22,,46.366667,7.6
ch,l'arzo,l'Arzo,20,,46.444174,8.503955
ch,la sagne,La Sagne,12,,47.044783,6.807559
ch,la sarraz,La Sarraz,23,,46.659108,6.514676
ch,la scheulte,La Scheulte,18,,47.333464,7.545748
ch,la tine,La Tine,23,,46.470783,7.052458
ch,la tour-de-peilz,La Tour-de-Peilz,23,10835,46.453552,6.858596
ch,la tour-de-treme,La Tour-de-Treme,06,,46.610614,7.064959
ch,la tour,La Tour,22,,46.097961,7.50573
ch,latsch,Latsch,09,,46.634241,9.752107
ch,lauenen,Lauenen,22,,46.42433,7.321369
ch,lauerz,Lauerz,17,,47.035279,8.58118
ch,laufelfingen,Laufelfingen,01,,47.397028,7.854867
ch,laufenburg,Laufenburg,01,,47.562351,8.048511
ch,laufen,Laufen,04,5223,47.420878,7.507521
ch,laufen,Laufen,16,,47.672186,8.613771
ch,laupen,Laupen,06,,46.900357,7.229162
ch,laupersdorf,Laupersdorf,01,,47.31426,7.650532
ch,lauperswil,Lauperswil,05,,46.965443,7.741967
ch,laura,Laura,20,,46.212638,9.100493
ch,lausanne,Lausanne,23,118015,46.533333,6.666667
ch,lausen,Lausen,03,5043,47.475823,7.765687
ch,lauterbrunnen,Lauterbrunnen,05,,46.595676,7.907654
ch,lavertezzo,Lavertezzo,20,,46.257767,8.843287
ch,lavey,Lavey,22,,46.219527,7.017898
ch,lavey-les-bains,Lavey-les-Bains,22,,46.204288,7.017592
ch,lavey-village,Lavey-Village,22,,46.219527,7.017898
ch,lavin,Lavin,09,,46.767354,10.110669
ch,lavorgo,Lavorgo,20,,46.441293,8.840947
ch,lax,Lax,01,,46.388634,8.118934
ch,le bouveret,Le Bouveret,23,,46.38459,6.853274
ch,le brassus,Le Brassus,07,,46.583768,6.211859
ch,le bry,Le Bry,06,,46.703454,7.083301
ch,le chable,Le Chable,22,,46.079662,7.210597
ch,le chalet-a-gobet,Le Chalet-a-Gobet,23,,46.564826,6.692633
ch,le chatelard,Le Chatelard,23,,46.44527,6.89908
ch,le chatelard-montreux,Le Chatelard-Montreux,23,,46.44527,6.89908
ch,lechelles,Lechelles,06,,46.829478,7.017497
ch,le chenit,Le Chenit,07,,46.6,6.233333
ch,lecherette,Lecherette,23,,46.42037,7.105187
ch,le col-des-roches,Le Col-des-Roches,12,,47.03018,6.850514
ch,le contour,Le Contour,23,,46.423117,7.146104
ch,le cret,Le Cret,23,,46.609396,6.910201
ch,le cret-pres-semsales,Le Cret-pres-Semsales,23,,46.609396,6.910201
ch,le fays,Le Fays,22,,46.074375,7.031151
ch,le feydey,Le Feydey,23,,46.343126,7.010564
ch,leggia,Leggia,20,,46.262015,9.166592
ch,le grand-saconnex,Le Grand-Saconnex,07,8457,46.226419,6.123303
ch,leibstadt,Leibstadt,01,,47.587904,8.176108
ch,leimbach,Leimbach,15,,47.560645,9.188148
ch,leis,Leis,09,,46.609867,9.165016
ch,leissigen,Leissigen,05,,46.654595,7.775479
ch,le landeron,Le Landeron,14,,47.056195,7.071841
ch,lelgio,Lelgio,20,,46.084748,8.971397
ch,lelin,Lelin,11,,46.933333,7.966667
ch,le locle,Le Locle,12,9933,47.059533,6.752278
ch,le mont,Le Mont,23,,46.557743,6.634562
ch,le mont-sur-lausanne,Le Mont-sur-Lausanne,23,5139,46.557743,6.634562
ch,lengnau,Lengnau,05,4302,47.183824,7.373714
ch,lenk,Lenk,22,,46.458063,7.441356
ch,le noirmont,Le Noirmont,12,,47.225674,6.957303
ch,lens,Lens,22,,46.279647,7.445959
ch,lenzburg,Lenzburg,01,7616,47.384048,8.181798
ch,lenzerheide,Lenzerheide,09,,46.75,9.55
ch,lenz,Lenz,09,,46.684126,9.562699
ch,le paquier,Le Paquier,12,,47.098502,6.986822
ch,le peuchapatte,Le Peuchapatte,12,,47.197467,6.964926
ch,le pont,Le Pont,23,,46.667969,6.327838
ch,le prese,Le Prese,09,,46.29248,10.078437
ch,les acacias,Les Acacias,07,,46.183333,6.133333
ch,les adanes,Les Adanes,06,,46.531238,7.245699
ch,les avants,Les Avants,23,,46.453143,6.944385
ch,les bayards,Les Bayards,23,,46.915582,6.510002
ch,les bois,Les Bois,12,,47.177149,6.904977
ch,les brenets,Les Brenets,12,,47.067084,6.707271
ch,les breuleux,Les Breuleux,12,,47.210993,7.007918
ch,les charbonnieres,Les Charbonnieres,23,,46.66748,6.313369
ch,les charmilles,Les Charmilles,07,,46.2,6.116667
ch,les coeudres,Les Coeudres,12,,47.02593,6.785051
ch,les devens,Les Devens,23,,46.269211,7.009666
ch,les diablerets,Les Diablerets,22,,46.350414,7.157739
ch,les eaux-vives,Les Eaux-Vives,07,,46.2,6.15
ch,le sentier,Le Sentier,07,,46.606811,6.232712
ch,le sepey,Le Sepey,23,,46.36183,7.051906
ch,les garettes,Les Garettes,22,,46.159077,7.11073
ch,les geneveys-sur-coffrane,Les Geneveys-sur-Coffrane,12,,47.014005,6.852528
ch,les genevez,Les Genevez,05,,47.255515,7.129607
ch,les hauderes,Les Hauderes,22,,46.083979,7.508151
ch,les hauts-geneveys,Les Hauts-Geneveys,12,,47.04871,6.876614
ch,les hauts-genveys,Les Hauts-Genveys,12,,47.04871,6.876614
ch,les marecottes,Les Marecottes,22,,46.111814,7.006792
ch,les mosses,Les Mosses,23,,46.4,7.116667
ch,les moulins,Les Moulins,23,,46.462521,7.104639
ch,les paquis,Les Paquis,07,,46.2,6.166667
ch,les plans,Les Plans,22,,46.257337,7.094193
ch,les plans-sur-bex,Les Plans-sur-Bex,22,,46.257337,7.094193
ch,les pleiades,Les Pleiades,23,,46.483333,6.883333
ch,les pommerats,Les Pommerats,12,,47.271633,6.984871
ch,les ponts-de-martel,Les Ponts-de-Martel,12,,46.999251,6.733558
ch,les ponts-martel,Les Ponts-Martel,12,,46.999251,6.733558
ch,les rappes,Les Rappes,22,,46.081783,7.049817
ch,les siernes-picats,Les Siernes-Picats,23,,46.505292,7.170311
ch,lessoc,Lessoc,23,,46.505596,7.061362
ch,les thioleyres,Les Thioleyres,23,,46.538481,6.812308
ch,les valettes,Les Valettes,22,,46.076895,7.07527
ch,les verrieres,Les Verrieres,23,,46.90698,6.469888
ch,letten,Letten,25,,47.4,8.533333
ch,leuggelbach,Leuggelbach,08,,46.976326,9.045892
ch,leukerbad,Leukerbad,22,,46.379842,7.62803
ch,leuk,Leuk,22,,46.317364,7.63412
ch,leuk stadt,Leuk Stadt,22,,46.317364,7.63412
ch,leutmerken,Leutmerken,19,,47.565432,9.034712
ch,leutwil,Leutwil,01,,47.308262,8.174078
ch,leuzigen,Leuzigen,18,,47.174583,7.457755
ch,le vaud,Le Vaud,07,,46.477913,6.234632
ch,le vichiesso,Le Vichiesso,22,,46.104799,7.634312
ch,leysin,Leysin,23,,46.342549,7.011708
ch,leytron,Leytron,22,,46.186269,7.208399
ch,lichtensteig,Lichtensteig,02,,47.337551,9.084078
ch,liddes,Liddes,22,,45.991984,7.185852
ch,liebefeld,Liebefeld,05,,46.925806,7.414541
ch,liebistorf,Liebistorf,06,,46.908811,7.196359
ch,lieli,Lieli,01,,47.207295,8.298231
ch,lienz,Lienz,10,,47.277175,9.516274
ch,liesberg,Liesberg,26,,47.403722,7.432263
ch,liestal,Liestal,03,12491,47.482779,7.742975
ch,ligers,Ligers,14,,47.085184,7.137331
ch,ligerz,Ligerz,14,,47.085184,7.137331
ch,lignieres,Lignieres,14,,47.083311,7.065922
ch,ligornetto,Ligornetto,20,,45.861475,8.954462
ch,lindau,Lindau,25,,47.442153,8.672859
ch,linden bei oberdiessbach,Linden bei Oberdiessbach,05,,46.848717,7.674913
ch,lindenhof,Lindenhof,12,,46.987261,7.059996
ch,linden,Linden,05,,46.848717,7.674913
ch,lindenthal,Lindenthal,05,,46.981956,7.556312
ch,linthal,Linthal,08,,46.921271,8.997992
ch,linththal,Linththal,08,,46.921271,8.997992
ch,liplisbuhl,Liplisbuhl,21,,46.933333,8.75
ch,lipplisbuhl,Lipplisbuhl,21,,46.933333,8.75
ch,l'isle,L'Isle,23,,46.61909,6.411528
ch,littau,Littau,11,16403,47.050004,8.262739
ch,littewil,Littewil,05,,46.962535,7.585075
ch,lobbia,Lobbia,09,,46.376148,9.660956
ch,locarno,Locarno,20,13998,46.16497,8.799253
ch,loch,Loch,14,,46.504137,8.317898
ch,loco,Loco,20,,46.202441,8.673811
ch,lodano,Lodano,20,,46.258372,8.685225
ch,lodrino,Lodrino,20,,46.301295,8.980032
ch,lohalp,Lohalp,14,,46.85,8.083333
ch,lohn,Lohn,09,,46.651386,9.427305
ch,lohn,Lohn,16,,47.755406,8.670203
ch,lommis,Lommis,19,,47.517003,8.995544
ch,longirod,Longirod,07,,46.494664,6.258278
ch,los,Los,22,,46.366667,7.6
ch,losone,Losone,20,6060,46.133333,8.75
ch,lostallo,Lostallo,20,,46.313036,9.19673
ch,lostorf,Lostorf,01,,47.384446,7.948488
ch,lottigna,Lottigna,20,,46.468582,8.943048
ch,lotzwil,Lotzwil,01,,47.190562,7.787109
ch,lourtier,Lourtier,22,,46.051361,7.264342
ch,lovald,Lovald,20,,46.366667,8.75
ch,lowerz,Lowerz,17,,47.035279,8.58118
ch,lucens,Lucens,23,,46.708465,6.8396
ch,lucerna,Lucerna,11,,47.083333,8.266667
ch,lucerne,Lucerne,11,,47.083333,8.266667
ch,luchsingen,Luchsingen,08,,46.966404,9.037147
ch,ludiano,Ludiano,20,,46.418852,8.971489
ch,lugano,Lugano,20,26327,46.006182,8.951142
ch,lully,Lully,23,,46.834961,6.846167
ch,lu,Lu,09,,46.623017,10.369351
ch,lumbreineralp,Lumbreineralp,09,,46.68283,9.106773
ch,lumbrein,Lumbrein,09,,46.683434,9.136177
ch,lumino,Lumino,20,,46.230722,9.066338
ch,lungern,Lungern,14,,46.784245,8.160481
ch,lunschania,Lunschania,09,,46.661756,9.189953
ch,lurtigen,Lurtigen,06,,46.928442,7.173289
ch,lustenau,Lustenau,17,,46.976194,8.738153
ch,luterbach,Luterbach,11,,47.088574,8.448965
ch,luterbach,Luterbach,18,,47.214261,7.584632
ch,luthern,Luthern,01,,47.057532,7.91692
ch,lutisburg-dorf,Lutisburg-Dorf,02,,47.394707,9.082
ch,lutisburg,Lutisburg,02,,47.394707,9.082
ch,lutmerken,Lutmerken,19,,47.565432,9.034712
ch,lutry,Lutry,23,8625,46.504873,6.685161
ch,lutschental,Lutschental,05,,46.637818,7.94704
ch,lutschental,Lutschental,14,,46.698897,8.036894
ch,lutschenthal,Lutschenthal,05,,46.637818,7.94704
ch,lutzelfluh,Lutzelfluh,05,,47.007569,7.691653
ch,luven,Luven,09,,46.761115,9.198531
ch,luvis,Luvis,09,,46.761115,9.198531
ch,luzein,Luzein,09,,46.919574,9.760802
ch,luzern,Luzern,11,57269,47.083333,8.266667
ch,luziensteig,Luziensteig,09,,47.033333,9.516667
ch,lyssach,Lyssach,05,,47.066431,7.578159
ch,lyss,Lyss,05,10892,47.077573,7.31162
ch,macolin,Macolin,05,,47.140612,7.215794
ch,madiswil,Madiswil,01,,47.164632,7.798186
ch,madra,Madra,20,,46.431463,9.051263
ch,madrigen,Madrigen,09,,46.804147,9.739832
ch,madulein,Madulein,09,,46.588544,9.940764
ch,magadino,Magadino,20,,46.148553,8.856285
ch,magdenau,Magdenau,02,,47.40182,9.170619
ch,magden,Magden,01,,47.528986,7.812253
ch,maggia,Maggia,20,,46.246512,8.708143
ch,magglingen,Magglingen,05,,47.140612,7.215794
ch,magliasina chiesa,Magliasina Chiesa,20,,45.97647,8.877544
ch,magliasina,Magliasina,20,,45.97647,8.877544
ch,magnot,Magnot,22,,46.218807,7.271025
ch,maienfeld,Maienfeld,09,,47.007032,9.530441
ch,maisprach,Maisprach,01,,47.524575,7.847049
ch,maladers,Maladers,09,,46.835785,9.559971
ch,malans,Malans,09,,46.981087,9.574573
ch,malix,Malix,09,,46.812484,9.531958
ch,malleray,Malleray,05,,47.239077,7.271186
ch,malmigiuer,Malmigiuer,09,,46.580737,9.568064
ch,malmigiur,Malmigiur,09,,46.580737,9.568064
ch,malmiguier,Malmiguier,09,,46.580737,9.568064
ch,maloggia,Maloggia,09,,46.403484,9.695941
ch,maloja,Maloja,09,,46.403484,9.695941
ch,malters,Malters,11,6303,47.03628,8.181928
ch,malvaglia,Malvaglia,20,,46.412817,8.979211
ch,mammern,Mammern,19,,47.645926,8.9164
ch,manas,Manas,09,,46.85,10.366667
ch,mannedorf,Mannedorf,25,10164,47.252851,8.690581
ch,mannens,Mannens,06,,46.794527,6.968051
ch,manno,Manno,20,,46.035999,8.918556
ch,mannried,Mannried,05,,46.566684,7.38783
ch,maracon,Maracon,23,,46.549999,6.870967
ch,marbach,Marbach,05,,46.854412,7.899664
ch,marchissy,Marchissy,07,,46.488773,6.245759
ch,maria,Maria,09,,46.428859,9.763635
ch,mariastein,Mariastein,04,,47.466667,7.516667
ch,marin,Marin,12,,47.016667,7
ch,marly-le-grand,Marly-le-Grand,06,,46.775951,7.161575
ch,marmels,Marmels,09,,46.49782,9.643272
ch,marmorera,Marmorera,09,,46.49782,9.643272
ch,maroggia,Maroggia,20,,45.93463,8.970099
ch,marsens,Marsens,06,,46.656493,7.061671
ch,marstetten-dorf,Marstetten-Dorf,19,,47.590828,9.069161
ch,marstetten,Marstetten,19,,47.590828,9.069161
ch,marthalen,Marthalen,16,,47.625852,8.649349
ch,martigny-bourg,Martigny-Bourg,22,,46.083333,7.083333
ch,martigny-combe,Martigny-Combe,22,,46.085493,7.051447
ch,martigny-croix,Martigny-Croix,22,,46.083333,7.1
ch,martigny,Martigny,22,14413,46.104593,7.076771
ch,martigny-ville,Martigny-Ville,22,,46.104593,7.076771
ch,martina,Martina,09,,46.884164,10.462687
ch,martinsbruck,Martinsbruck,09,,46.884164,10.462687
ch,marwil,Marwil,19,,47.532849,9.071845
ch,marzili,Marzili,05,,46.95,7.433333
ch,masans,Masans,09,,46.863647,9.532511
ch,maschenboden,Maschenboden,09,,46.688665,9.785705
ch,maschwanden,Maschwanden,01,,47.234977,8.425942
ch,mase,Mase,22,,46.194469,7.434112
ch,massagno,Massagno,20,5918,46.015621,8.945343
ch,mastrils,Mastrils,09,,46.966635,9.556356
ch,matelon,Matelon,22,,46.279106,7.102815
ch,mathon,Mathon,09,,46.636027,9.413805
ch,matteli,Matteli,14,,46.591645,8.561483
ch,matte,Matte,05,,46.95,7.45
ch,matten bei interlaken,Matten bei Interlaken,05,,46.678334,7.868889
ch,mattenhof-leist,Mattenhof-Leist,05,,46.916667,7.433333
ch,mattenhof,Mattenhof,05,,46.916667,7.433333
ch,matten,Matten,05,,46.678334,7.868889
ch,matten,Matten,22,,46.495898,7.424487
ch,matt,Matt,08,,46.959488,9.171199
ch,matzendorf,Matzendorf,01,,47.303655,7.629824
ch,matzenried,Matzenried,05,,46.931819,7.339574
ch,matzingen,Matzingen,19,,47.52026,8.93194
ch,mauborget,Mauborget,23,,46.8559,6.616321
ch,mauensee,Mauensee,01,,47.168468,8.066174
ch,mauren,Mauren,05,,46.703798,7.809989
ch,maur,Maur,25,9577,47.339262,8.671352
ch,mauvoisin,Mauvoisin,22,,46.002793,7.341145
ch,mayens de pralong,Mayens de Pralong,22,,46.112579,7.3972
ch,mayoux,Mayoux,22,,46.211028,7.582502
ch,medeglia,Medeglia,20,,46.116667,8.933333
ch,medels im rheinwald,Medels im Rheinwald,09,,46.548095,9.294594
ch,medels,Medels,21,,46.666667,8.85
ch,medels rheinwald,Medels Rheinwald,09,,46.548095,9.294594
ch,medergen,Medergen,09,,46.804147,9.739832
ch,meggen,Meggen,11,6593,47.04722,8.369489
ch,meierhof,Meierhof,09,,46.748305,9.100226
ch,meierskappel,Meierskappel,24,,47.124238,8.444363
ch,meilen,Meilen,25,11723,47.270429,8.643675
ch,meinier,Meinier,07,,46.246721,6.233544
ch,meinisberg,Meinisberg,05,,47.161494,7.353683
ch,meiringen,Meiringen,14,4708,46.726776,8.183961
ch,meisterschwanden,Meisterschwanden,01,,47.295476,8.229675
ch,melano,Melano,20,,45.922096,8.985435
ch,melchnau,Melchnau,01,,47.181071,7.852776
ch,melchtal,Melchtal,14,,46.834355,8.289857
ch,melchthal,Melchthal,14,,46.834355,8.289857
ch,melera,Melera,20,,46.171481,9.076928
ch,melide,Melide,20,,45.954716,8.948354
ch,mellingen,Mellingen,01,,47.417707,8.270511
ch,mels,Mels,09,,47.046742,9.421702
ch,mendrisio,Mendrisio,20,6192,45.86741,8.982097
ch,menziken,Menziken,01,5645,47.242487,8.19047
ch,menzingen,Menzingen,24,,47.177637,8.59215
ch,menznau,Menznau,11,,47.08364,8.039713
ch,merdassonnet,Merdassonnet,22,,46.25,7.466667
ch,merdessonnet,Merdessonnet,22,,46.25,7.466667
ch,merenschwand,Merenschwand,01,,47.258699,8.375323
ch,mergoscia,Mergoscia,20,,46.210076,8.844571
ch,meride,Meride,20,,45.890123,8.953109
ch,merishausen,Merishausen,16,,47.760278,8.608707
ch,merligen,Merligen,05,,46.697516,7.738688
ch,mervelier,Mervelier,26,,47.343488,7.499691
ch,meschino,Meschino,09,,46.272487,10.100333
ch,mesocco,Mesocco,20,,46.390367,9.233229
ch,messen,Messen,05,,47.091278,7.44957
ch,metsch,Metsch,05,,46.503746,7.624677
ch,mettendorf,Mettendorf,19,,47.576512,8.969978
ch,mettlen,Mettlen,15,,47.531422,9.121984
ch,mettmenstetten,Mettmenstetten,01,,47.244008,8.464401
ch,metzerlen,Metzerlen,04,,47.466337,7.465739
ch,mex,Mex,22,,46.185401,6.999805
ch,meyrin,Meyrin,07,19691,46.228245,6.064189
ch,mezieres,Mezieres,06,,46.678991,6.926499
ch,mezzovico,Mezzovico,20,,46.09018,8.917152
ch,miecourt,Miecourt,26,,47.427436,7.175945
ch,miege,Miege,22,,46.311326,7.547135
ch,mieville,Mieville,22,,46.149404,7.028067
ch,miglieglia,Miglieglia,20,,46.023803,8.857618
ch,miliut,Miliut,22,,46.351865,7.611105
ch,minusio,Minusio,20,6772,46.175242,8.820102
ch,miralago,Miralago,09,,46.272487,10.100333
ch,misox,Misox,20,,46.390367,9.233229
ch,mitholz,Mitholz,05,,46.52727,7.674139
ch,mittal,Mittal,22,,46.346732,7.755078
ch,mittel arni,Mittel Arni,14,,46.800379,8.090093
